qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
"Rosé","","10","40","3.5","Il Mimo Nebbiolo Colline Novaresi","4.1","13.99","2438","it","Italy","Colline Novaresi","Cantalupo","/wineries/cantalupo/wines/il-mimo-colline-novaresi-nebbiolo-8888","/wineries/cantalupo/wines/il-mimo-colline-novaresi-nebbiolo-8888","background-image:url(//images.vivino.com/thumbs/C1RS2ZlyTNivmYcffHtFeQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.9","14.99","2140","fr","France","Var","Triennes","/wineries/triennes/wines/rose-8888","/wineries/triennes/wines/rose-8888","background-image:url(//images.vivino.com/thumbs/00y4xvpxiluhm_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","M Côtes de Provence Rosé 2015","3.8","19.99","2138","fr","France","Côtes de Provence","Château Minuty","/wineries/minuty/wines/cotes-de-provence-2015","/wineries/minuty/wines/cotes-de-provence-2015","background-image:url(//images.vivino.com/thumbs/Nqg_WTMMSy2vPvp5LGbDJA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Sabine Rosé","3.8","12.99","2103","fr","France","Coteaux d'Aix-en-Provence","Bieler Père et Fils","/wineries/bieler-pere-et-fils/wines/coteaux-daix-en-provence-rose-8888","/wineries/bieler-pere-et-fils/wines/coteaux-daix-en-provence-rose-8888","background-image:url(//images.vivino.com/thumbs/6atMeJP_RiaCfq7YA7kScg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.5","6.99","1931","us","United States","California","Ménage à Trois","/wineries/menage-a-trois/wines/mnage--trois-ros-8888","/wineries/menage-a-trois/wines/mnage--trois-ros-8888","background-image:url(//images.vivino.com/thumbs/025a3j4k7vg1c_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Château Romassan Bandol Rosé","4.2","54.97","1577","fr","France","Bandol","Domaines Ott","/wineries/domaines-ott/wines/romassan-bandol-8888","/wineries/domaines-ott/wines/romassan-bandol-8888","background-image:url(//images.vivino.com/thumbs/014sbxlofsvg1_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Whispering Angel Côtes de Provence Rosé 2016","4.1","12.99","1534","fr","France","Côtes de Provence","Château d'Esclans","/wineries/chateau-d-esclans/wines/cotes-de-provence-whispering-angel-rose-2016","/wineries/chateau-d-esclans/wines/cotes-de-provence-whispering-angel-rose-2016","background-image:url(//images.vivino.com/thumbs/vvFnhS9ARGSdrc5_gPi8mQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Zinfandel Rosé","3.8","5.99","1403","us","United States","California","Beringer Vineyards","/wineries/beringer-vineyards/wines/zinfandel-ros-8888","/wineries/beringer-vineyards/wines/zinfandel-ros-8888","background-image:url(//images.vivino.com/thumbs/1t-33jQYSt6Xp4EMarL5GA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Tavel Rosé","3.6","18.99","1389","fr","France","Tavel","Château d'Aqueria","/wineries/daqueria/wines/tavel-8888","/wineries/daqueria/wines/tavel-8888","background-image:url(//images.vivino.com/thumbs/eByVfgaERhK3nk5NQ37Yxg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rioja Rosado","3.4","11.99","1342","es","Spain","Rioja","Cune","/wineries/cune-cvne/wines/rioja-rosado-8888","/wineries/cune-cvne/wines/rioja-rosado-8888","background-image:url(//images.vivino.com/thumbs/z6ltlidqRXSpOATk2Xd1Pg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Côte des Roses Languedoc (Grenache - Cinsault - Syrah) 2016","3.9","14.99","1113","fr","France","Languedoc","Gérard Bertrand","/wineries/gerard-bertrand/wines/languedoc-cote-des-roses-rose-2016","/wineries/gerard-bertrand/wines/languedoc-cote-des-roses-rose-2016","background-image:url(//images.vivino.com/thumbs/WxK7A7tJS1KlSUHGhgg0kQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rubentis","4.1","19.99","1053","es","Spain","Txacolí de Getaria","Ameztoi","/wineries/ameztoi-txakoli/wines/ameztoi-rubentis-getariako-txakolina-8888","/wineries/ameztoi-txakoli/wines/ameztoi-rubentis-getariako-txakolina-8888","background-image:url(//images.vivino.com/thumbs/SJRnO4AbTtWainzYwV0tPQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Tradition de Campuget Rosé","3.6","10.99","1039","fr","France","Costières-de-Nîmes","Château de Campuget","/wineries/fr-chateau-de-campuget/wines/tradition-ros-8888","/wineries/fr-chateau-de-campuget/wines/tradition-ros-8888","background-image:url(//images.vivino.com/thumbs/oOz4zc_STKeTVL2Cfv9zZQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Cabernet Sauvignon Rosé 2015","3.6","8.54","1003","za","South Africa","Stellenbosch","Mulderbosch","/wineries/mulderbosch-vineyards/wines/rose-cabernet-sauvignon-2015","/wineries/mulderbosch-vineyards/wines/rose-cabernet-sauvignon-2015","background-image:url(//images.vivino.com/thumbs/GzPQM_vkQQqhNsDAHMBOog_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","White Zinfandel 2012","3.6","5.99","915","us","United States","California","Sutter Home","/wineries/sutter-home-family-vineyards/wines/california-white-zinfandel-2012","/wineries/sutter-home-family-vineyards/wines/california-white-zinfandel-2012","background-image:url(//images.vivino.com/thumbs/1NxkmEGxQ42mBUJcWRym-A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","White Zinfandel 2014","3.7","6.99","854","us","United States","California","Woodbridge by Robert Mondavi","/wineries/woodbridge-by-robert-mondavi/wines/white-zinfandel-2014","/wineries/woodbridge-by-robert-mondavi/wines/white-zinfandel-2014","background-image:url(//images.vivino.com/thumbs/02hj08ozup21w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Côtes de Provence Rosé","4.0","17.95","821","fr","France","Côtes de Provence","VieVité","/wineries/vie-vite/wines/cotes-de-provence-rose-8888","/wineries/vie-vite/wines/cotes-de-provence-rose-8888","background-image:url(//images.vivino.com/thumbs/25dzpVRLS6iwWiXX83km5A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Impatience Rosé","4.0","20.99","815","fr","France","Côtes de Provence","Château de Berne","/wineries/berne/wines/cotes-du-provence-impatience-8888","/wineries/berne/wines/cotes-du-provence-impatience-8888","background-image:url(//images.vivino.com/thumbs/2Oi1qE4qQJO2Cvfm2jlsCw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé 2015","3.5","12.99","730","us","United States","Columbia Valley","Charles &amp; Charles","/wineries/charles-charles/wines/rose-2015","/wineries/charles-charles/wines/rose-2015","background-image:url(//images.vivino.com/thumbs/WygClWF2RbmJ5mn3anC1IA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Guado al Tasso Scalabrone Bolgheri Rosato 2015","3.9","25.98","717","it","Italy","Bolgheri","Marchesi Antinori","/wineries/antinori-wine-estates/wines/guado-al-tasso-scalabrone-bolgheri-rosato-2015","/wineries/antinori-wine-estates/wines/guado-al-tasso-scalabrone-bolgheri-rosato-2015","background-image:url(//images.vivino.com/thumbs/vJZS1C0TR1mc3hZqYogmYQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Sabine Rosé 2015","3.9","12.99","669","fr","France","Coteaux d'Aix-en-Provence","Bieler Père et Fils","/wineries/bieler-pere-et-fils/wines/coteaux-daix-en-provence-rose-2015","/wineries/bieler-pere-et-fils/wines/coteaux-daix-en-provence-rose-2015","background-image:url(//images.vivino.com/thumbs/6atMeJP_RiaCfq7YA7kScg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Coteaux Varois en Provence Rosé","3.8","12.99","645","fr","France","Coteaux Varois en Provence","Château Routas","/wineries/routas/wines/coteaux-varois-en-provence-8888","/wineries/routas/wines/coteaux-varois-en-provence-8888","background-image:url(//images.vivino.com/thumbs/a75bdJZFREKKJViWW1liaQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","La Chapelle Gordonne Côtes de Provence Rosé","3.9","24.99","610","fr","France","Côtes de Provence","Château La Gordonne","/wineries/gordonne/wines/la-chapelle-gordonne-cotes-de-provence-rose-8888","/wineries/gordonne/wines/la-chapelle-gordonne-cotes-de-provence-rose-8888","background-image:url(//images.vivino.com/thumbs/j6c-r36yTQm9cZVsbOHpbA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","AIX Rosé 2016","4.0","17.99","604","fr","France","Coteaux d'Aix-en-Provence","Saint Aix","/wineries/fr-saint-aix/wines/aix-coteaux-d-aix-en-provence-2016","/wineries/fr-saint-aix/wines/aix-coteaux-d-aix-en-provence-2016","background-image:url(//images.vivino.com/thumbs/kWUmT30HR6Sn5mxUX0jZCQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.9","9.99","584","it","Italy","Toscana","Rosatello","/wineries/rosatello/wines/ros-8888","/wineries/rosatello/wines/ros-8888","background-image:url(//images.vivino.com/thumbs/GM0Zk6iyQH6xwPRACM9vLg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Gorgeous Pinot Noir - Chardonnay","3.4","13.99","567","za","South Africa","Western Cape","Graham Beck","/wineries/graham-beck-wines/wines/gorgeous-pinot-noir-chardonnay-8888","/wineries/graham-beck-wines/wines/gorgeous-pinot-noir-chardonnay-8888","background-image:url(//images.vivino.com/thumbs/Pg9J5oSzS3qrg6gi39b1lQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Côtes de Provence Rosé","3.7","17.95","557","fr","France","Côtes de Provence","Château de Pampelonne","/wineries/pampelonne/wines/cotes-de-provence-8888","/wineries/pampelonne/wines/cotes-de-provence-8888","background-image:url(//images.vivino.com/thumbs/sIYAhkhJQi6ItFlkf0pDxA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Sofia Rosé 2012","3.6","16.99","551","us","United States","Monterey County","Francis Ford Coppola","/wineries/francis-ford-coppola/wines/sofia-ros-2012","/wineries/francis-ford-coppola/wines/sofia-ros-2012","background-image:url(//images.vivino.com/thumbs/00rk2h1w12gzz_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","M Côtes de Provence Rosé 2016","3.9","19.99","545","fr","France","Côtes de Provence","Château Minuty","/wineries/minuty/wines/cotes-de-provence-m-rose-2016","/wineries/minuty/wines/cotes-de-provence-m-rose-2016","background-image:url(//images.vivino.com/thumbs/2_POgdvuRn6JHbFdxyR37A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Champagne Cuvée des Moines Brut Rosé","3.9","57","544","fr","France","Champagne","Besserat de Bellefon","/wineries/besserat-de-bellefon/wines/cuve-des-moines-champagne-brut-rose-8888","/wineries/besserat-de-bellefon/wines/cuve-des-moines-champagne-brut-rose-8888","background-image:url(//images.vivino.com/thumbs/Eujuq6gdQSCH8dWnaKVzTg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Tavel Rosé","3.8","17.99","537","fr","France","Tavel","Château de Ségriés","/wineries/chateau-de-segries/wines/tavel-rose-8888","/wineries/chateau-de-segries/wines/tavel-rose-8888","background-image:url(//images.vivino.com/thumbs/aeDzgAPqRHmW2VsVBzX7fg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Pierre &amp; Paul Côtes de Provence Rosé","3.5","15.99","530","fr","France","Côtes de Provence","Pierre Chavin","/wineries/pierre-chavin/wines/paul-ctes-de-provence-8888","/wineries/pierre-chavin/wines/paul-ctes-de-provence-8888","background-image:url(//images.vivino.com/thumbs/aqOCac2CSKiDwKkjTzTFhQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Dry Rosé Of Pinot Noir Eye Of The Toad","3.4","11.99","528","us","United States","Sonoma County","Toad Hollow","/wineries/toad-hollow-vineyards/wines/eye-toad-dry-rose-pinot-noir-8888","/wineries/toad-hollow-vineyards/wines/eye-toad-dry-rose-pinot-noir-8888","background-image:url(//images.vivino.com/thumbs/u03SlP6XQ1-AhQxslr5SWg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
